,Date,Demanda,VolUtil,Aportes,PrecioB,PrecioO,DispTer,DispNoTer
550,2017-07-04,7666186.421666667,13511714700.0,182070500.0,66.11115166666666,237.7031276923077,3705483.2916666665,9535679.791666666
551,2017-07-05,7752172.799166667,13490276500.0,165339000.0,64.90935333333333,237.8109353846154,3754889.5833333335,9547764.458333334
552,2017-07-06,7764981.710416667,13500274900.0,226339000.0,65.68438,239.47320461538465,3737000.0,9614560.958333334
553,2017-07-07,7868025.462499999,13478086900.0,160919200.0,66.39762,239.7866469230769,3726666.6666666665,9563215.25
554,2017-07-08,7554776.239583333,13466263100.0,166017600.0,65.128315,238.5253392307692,3725514.5833333335,9372395.75
555,2017-07-09,6784724.144583333,13501162000.0,200636100.0,67.10649166666667,242.39957,3636837.4583333335,9445417.833333334
556,2017-07-10,7811723.016666667,13523374800.0,206828300.0,74.43969166666666,241.25622384615383,3763954.8333333335,9567791.625
557,2017-07-11,7779091.4225,13559541900.0,217354200.0,74.58710833333333,242.7386853846154,3704536.0416666665,9415780.458333334
558,2017-07-12,7607124.021666667,13595359900.0,235427600.0,66.236195,241.1112046153846,3705631.9166666665,9355346.333333334
559,2017-07-13,7816195.297916667,13589130400.0,182437600.0,71.084045,243.47674307692307,3687603.4583333335,9469181.166666666
560,2017-07-14,7826649.677083333,13577435300.0,165476100.0,71.18496499999999,235.98266615384617,3684272.2083333335,9546009.625
561,2017-07-15,7374593.609583333,13574353200.0,180551500.0,64.68149333333334,239.46233923076923,3877750.0,9564020.708333334
562,2017-07-16,6562546.28625,13574007400.0,164438400.0,66.19692833333333,239.73578153846157,3858083.3333333335,9570241.541666666
563,2017-07-17,7712390.587916668,13551240300.0,168989600.0,69.828545,240.2135123076923,3858083.3333333335,9607908.125
564,2017-07-18,7881721.759166666,13588447300.0,260352500.0,83.24523666666667,240.63822384615383,3869031.1666666665,9408558.833333334
565,2017-07-19,7808701.46625,13635391300.0,254682800.0,87.24203333333332,234.11418538461535,3984430.5416666665,9385601.666666666
566,2017-07-20,6881178.380833332,13700170700.0,249389800.0,68.04210833333333,234.66922384615384,3991750.0,9452647.708333334
567,2017-07-21,7664189.797916667,13678625100.0,161713800.0,73.79165333333333,239.0781276923077,3868354.1666666665,9346962.375
568,2017-07-22,7447678.03625,13642922600.0,144023400.0,65.68087833333333,236.61828153846156,3858888.875,9524767.333333334
569,2017-07-23,6711000.812916666,13646132200.0,181630800.0,65.20171833333335,238.10597384615383,3845583.3333333335,9508375.0
570,2017-07-24,7889976.575,13597046400.0,155177000.0,70.772925,238.6345892307692,3858083.3333333335,9330724.916666666
571,2017-07-25,7971932.574166667,13643015300.0,284845100.0,77.044,239.84020461538464,3825937.5,9287524.208333334
572,2017-07-26,7958961.555416667,13661228200.0,235209700.0,72.21528,240.8336469230769,3858083.3333333335,9336206.125
573,2017-07-27,8012622.1475,13654358000.0,200910100.0,78.90485833333334,240.6491469230769,3928116.6666666665,9322178.958333334
574,2017-07-28,7978689.932083334,13696966500.0,223248600.0,83.09043666666666,240.17457,3947083.3333333335,9204737.125
575,2017-07-29,7536629.907916666,13712573800.0,182237700.0,72.49125,240.9603776923077,3942033.3333333335,9274413.041666666
576,2017-07-30,6626810.674166667,13775996300.0,217075300.0,71.758795,243.50428153846156,3964083.3333333335,9225633.916666666
577,2017-07-31,7486230.385833333,13789868900.0,199376200.0,70.41210666666666,241.7029930769231,3961850.0,9449688.083333334
578,2017-08-01,7677674.329583333,13768021600.0,168874900.0,93.92653666666666,241.84884307692303,3974467.3333333335,9355878.333333334
579,2017-08-02,7881118.395,13725580900.0,142458100.0,79.31393333333334,241.28542,3854600.6666666665,9594465.083333334
580,2017-08-03,8020015.698333333,13664063800.0,131181700.0,81.08326,239.20107384615383,3867754.125,9705229.083333334
581,2017-08-04,7882968.024583333,13677371300.0,216288500.0,67.68048333333333,238.2373623076923,4019083.3333333335,9730051.791666666
582,2017-08-05,7341564.592083334,13639372000.0,143252900.0,64.76398999999999,238.08584307692308,4007083.3333333335,9747017.166666666
583,2017-08-06,6714393.952916667,13607760800.0,124430700.0,64.34377,239.00992,4009083.3333333335,9514249.208333334
584,2017-08-07,6987471.0304166665,13588849400.0,152152300.0,65.99661666666667,238.57342,4009083.3333333335,9458381.125
